id,popularity,vote_average,vote_count,averageRating,numVotes
420634,43.383,6.519,1698,5.5,97834
755566,33.55,6.84,1692,6.1,100441
591274,25.003,7.23,,6.7,92393
382322,"19,782",6.597,1677,6.4,66577
521777,18.855,6.844,1675,6.7,90899
457136,13.526,6.6,1675,6.3,61272
629542,54.776,7.629,1666,6.9,82421
402897,13.714,7.011,1664,7.3,128146
614911,15.638,5.766,1664,5.7,95434
775996,22.501,6.388,,5.5,49271
429415,19.631,6.01,1662,5.8,62904
602734,199.136,6.028,1659,5.2,78611
645886,13.999,7.468,1655,7.2,129682
529216,16.623,7.463,1655,7.4,72744
700391,85.473,6.122,1653,5.4,108438
882569,188.559,7.814,,7.5,215907
519010,12.452,7.423,1650,7.5,67686
482321,28.551,7.968,1645,7.1,46479
585083,"\\"" goes haywire""",6.998,,United States of America,English
416234,15.713,5.901,1638,5.5,39651
329440,13.533,5.223,1637,4.8,48113
381719,16.754,6.697,1636,6.6,54049
412105,17.955,5.627,1636,4.7,15326
497828,30.999,7.125,1631,7.2,219947
376290,14.087,7.459,1628,7.5,89748
774752,46.523,7.225,1625,6.9,111193
213681,"13,304",5.736,1619,5.9,66748
585245,47.616,7.202,1618,5.9,
559907,19.04,6.57,1605,6.5,134067
302156,21.87,6.174,1600,6.3,
461130,17.432,6.188,1596,6.1,58518
899112,60.01,7.479,1595,6.7,122555
425972,17.087,6.408,1593,,53176
441701,19.97,6.182,1587,,54259
395458,12.968,5.876,1586,5.8,50310
581032,12.601,6.99,1579,6.8,102031
385103,21.788,7.112,1576,5.6,33615
499701,24.131,6.674,1574,6.1,39807
271969,"22,417",5.719,1573,,50525
486131,13.675,6.541,1570,,62802
614696,24.119,7.283,1570,6.3,56229
398929,9.486,6.484,1567,6.5,11708
556678,19.834,7.041,1567,6.7,73096
467938,38.248,6.425,1566,6.4,66536
445629,23.287,6.859,1561,,94053
323675,20.139,6.241,1560,5.9,68052
774825,70.458,6.676,1560,4.4,20573
579047,"19,501",6.664,1558,5.9,71533
553604,24.647,6.526,1556,6.0,64176
447362,30.503,8.29,1555,6.3,12138
324670,24.743,6.421,1549,6.3,71516
454293,"29,771",6.167,1546,5.6,49697
486947,11.86,7.309,1543,7.5,69897
325789,13.052,6.657,,7.0,85676
475430,15.458,5.61,1536,4.3,31935
517814,17.635,8.178,1530,8.4,126626
407448,11.822,7.306,1527,7.3,59373
491480,29.761,7.93,1520,7.6,53468
283378,13.042,6.111,1519,5.2,18408
399106,9.611,8.164,1518,8.3,34191
338189,12.821,7.231,1518,,
453201,16.183,5.423,1509,5.3,38212
417320,30.825,7.378,1507,6.4,19981
454640,29.899,7.119,1505,6.4,44201
293670,15.353,7.331,1504,7.4,101961
591275,19.655,7.167,1503,6.6,77177
300673,16.102,6.6,1500,6.7,75212
646207,29.361,6.912,1499,5.7,57721
648579,34.057,6.801,1499,7.0,181384
736526,"64,316",66.89,,5.8,
334524,"14,021",6.602,1489,6.7,74956
724089,30.398,8.424,1484,6.3,1837
511785,"10,844",6.58,1483,6.3,20806
722778,8.33,7.602,1480,7.3,55070
716612,13.478,6.858,1475,6.5,82486
800815,34.677,6.901,1464,,
642885,65.44,7.338,1458,6.0,59861
617505,20.264,5.958,1455,5.3,69396
512895,17.011,72.39,1450,6.2,26867
804150,97.888,6.213,1449,5.9,128377
614560,10.68,6.733,1449,6.8,105712
623491,18.479,6.375,,5.8,61360
501907,18.327,7.0,1447,7.2,95585
585511,97.939,7.841,1443,6.5,36288
581726,43.233,6.574,1443,5.5,71642
323677,14.008,7.256,,7.1,44290
396806,15.884,5.938,1439,6.1,
532639,31.577,6.425,1433,,47183
656690,19.367,7.49,,7.6,95046
437586,13.222,7.5,1428,7.4,89624
309886,17.082,6.2,1422,6.4,71223
413518,18.328,6.591,1421,6.3,16083
406761,14.171,6.0,1421,6.1,63011
634528,32.218,6.911,1420,5.7,49656
452832,13.057,54.459999999999994,1419,5.4,50015
454227,"14,981",6.827,,6.9,
417870,15.72,6.838,1418,6.2,43306
289222,"14,515",7.363,1414,7.0,49504
616820,45.067,6.212,1413,5.0,84040
446894,13.65,6.791,1413,6.6,46239
395991,19.383,74.02,1411,7.6,93658
551804,20.475,6.574,,6.4,
401246,12.795,6.764,1409,7.1,83480
505058,24.874,6.3,1407,6.1,43583
491584,15.465,7.398,1407,7.4,87237
467660,"14,282",6.2,1407,,54498
615643,"16,285",7.361,1402,7.4,127304
527261,18.877,6.004,,5.4,56875
884605,298.801,7.166,1401,6.3,221597
389053,11.916,5.697,1399,5.7,
568620,46.458,6.538,1397,5.4,49085
424781,13.634,6.833,1393,6.9,95563
399121,15.354,7.084,1393,,23514
663712,84.833,6.832,1393,6.0,84460
484482,9.164,6.914,1392,6.9,13296
760883,27.292,6.91,1387,6.1,61485
597219,"12,633",71.06,,,48003
578701,29.947,6.704,1385,6.0,81287
489925,"12,095",7.191,1385,7.3,87452
964980,38.283,7.385,1384,7.4,198584
565028,22.957,6.0,1381,5.9,84429
315664,10.953,6.654,1379,6.8,62637
586863,10.923,7.609,1379,7.6,30836
395993,"13,647",6.989,1377,6.9,54659
506574,"40,209",7.757,1376,6.4,15687
416144,33.035,7.555,1375,7.6,80374
521935,8.075,5.853,1372,5.9,39931
483104,9.617,6.62,1371,5.8,23667
440298,10.183,7.477,1370,7.5,65991
377264,12.783,5.774,1367,5.9,50107
513310,30.218,6.882,1364,6.8,91735
316152,14.529,6.7,1361,6.9,68765
615469,26.153,5.819,1359,5.5,74243
460793,16.941,6.443,1358,5.8,15320
442062,23.627,6.111,1358,5.6,26852
522518,32.243,8.038,1357,7.5,33625
618344,22.021,8.263,1355,7.7,30506
491472,"13,517",69.27,1355,6.9,44915
638974,"69,188",6.518,1353,,86010
432068,9.282,6.974,1351,6.9,13979
583406,17.74,7.359,1344,7.4,116119
269795,17.69,5.963,1344,5.7,28003
406994,13.676,6.68,1341,6.5,53241
539681,53.697,7.3,1336,6.8,80806
511809,22.831,7.036,1334,7.1,144881
504253,32.72,8.26,1330,8.1,38094
400579,9.499,6.783,1329,6.9,
472734,"12,256",6.802,1326,6.5,
137116,37.021,6.323,1326,6.0,27938
399366,17.198,72.11,1325,6.7,51526
840326,157.379,7.532,1325,,125827
734265,"10,496",6.996,1325,6.3,
868759,122.809,7.057,1324,5.8,82269
502292,10.286,6.007,1324,5.6,15546
341006,14.386,6.174,1322,6.2,67963
682507,"19,642",7.552,1322,7.2,160901
597891,20.271,6.652,1319,6.3,77850
487297,20.88,6.196,1312,,35241
504562,16.041,6.702,1309,6.8,66662
440471,29.866,5.153,1309,3.9,38759
522924,30.413,8.21,1304,7.6,49743
424121,17.265,6.1,,6.3,67180
458220,37.748,8.154,1304,7.3,52409
429203,6.837,6.424,1297,6.7,53017
626735,48.525,7.352,1293,6.5,53099
818397,56.091,6.883,1293,5.8,42802
722913,15.738,7.1,1292,6.6,
340027,15.573,7.058,1292,,26381
485774,7.853,3.703,1290,3.3,39557
404378,19.039,7.915,1289,7.3,37390
483202,12.913,6.0,1288,,45698
472451,11.437,7.02,1288,,46576
664767,147.018,8.149,,7.4,21545
480105,19.705,5.714,1284,5.0,34328
454619,20.121,6.639,1284,6.0,45486
531454,"16,399",6.417,1283,6.5,110571
487476,8.799,6.585,1281,6.8,18806
542224,16.122,5.99,1281,,39942
787752,80.71,7.014,1280,,95136
283552,10.956,7.084,1279,,63489
468224,11.457,7.0,1276,6.8,51888
565310,"11,136",7.436,1275,7.5,76084
548473,"13,622",6.023,1274,,66004
451945,13.289,7.723,1274,7.4,17791
524251,24.972,7.059,1273,6.8,77514
433249,12.383,49.15,1270,4.8,38254
530382,hungry to become a detective,6.143,1268,,English
593910,24.283,6.432,1266,4.4,50873
374473,10.364,7.747,1264,7.8,68807
760741,"56,868",6.728,1264,5.6,49238
607259,20.664,7.561,1261,6.6,47317
351819,23.387,4.862,1260,3.6,24953
323676,11.624,5.833,1256,5.4,51463
471498,13.949,6.624,1256,,48954
560057,"52,815",7.446,1256,7.0,66402
429189,"24,431",6.406,1246,6.2,32982
513576,22.219,6.644,,6.7,67109
632727,46.328,5.208,1243,4.7,71649
575452,10.476,7.698,1242,7.1,14739
667520,but he takes no notice of her. Nevertheless,79.1,1241,Japanese,"mask, secret love, magic, transformation, supernatural, anthropomorphism, slice of life, unrequited love, school, cartoon cat, animal, parallel world, personal growth, anime, cat girl, isekai"
333669,16.896,6.3,1240,6.4,55786
374617,14.973,64.56,1240,6.5,54234
347626,21.574,6.593,1234,4.4,
333385,"who happens to have a very fatal flaw: he's a hitman on the run from the crime cartels who employ him.\"",6.5,1233,Max Landis,6.3
529962,9","204""",6.475,1233,6.2,54320
398175,13.075,6.964,1232,7.1,83989
777270,13.224,7.129,1232,7.2,
451480,11.594,7.455,1232,7.3,58526
420648,14.448,6.309,1225,6.3,
371608,15.553,5.623,1217,5.3,40851
556574,15.966,8.215,1217,8.3,142496
446807,15.853,6.1,1217,6.1,55954
382614,40.892,75.22999999999999,1216,6.6,
440597,14.034,5.595,1215,5.1,26321
259695,15.982,6.253,1215,6.4,62793
293768,15.351,6.198,1214,5.9,
463257,13.756,7.404,1213,7.6,121238
458737,15.09,7.006,1213,7.1,68353
300681,24.022,6.039,1212,5.5,
393559,11.424,7.811,1211,7.8,33424
434555,19.326,5.569,1211,5.3,29781
396461,16.729,6.361,1209,6.5,62606
829557,"91,883",5.84,1207,2.7,28914
376134,10.932,6.294,1205,6.2,41024
560050,19.248,7.238,,6.3,27389
471506,19.863,6.575,1203,6.1,42361
636565,built on a platform outside the territorial waters,7.039,1202,Sydney Sibilia,"Francesca Manieri, Sydney Sibilia"
345009,50.362,6.6,1200,5.8,22963
425591,12.862,6.547,1198,6.9,68124
353069,"10,719",5.988,1197,5.7,43296
630240,64.823,6.418,1193,6.4,67555
348893,54.457,7.115,1189,6.9,35166
433251,14.827,5.746,1188,5.4,23774
417644,19.257,6.127,1187,6.0,
515042,9.771,7.908,1186,8.1,88569
505436,8.486,5.898,1183,6.1,11128
513045,12.751,6.666,1181,,54937
401847,13.727,6.824,1178,7.1,59093
368031,12.773,55.46,1177,5.2,29270
300665,23.092,5.578,1176,5.0,31775
470229,"15,908",6.9,1176,6.7,52145
430424,"9,41",7.868,1174,7.4,12298
324542,15.041,5.914,1171,5.6,36725
575264,401.083,7.74,1171,7.6,332509
345922,16.7,6.08,1169,5.6,49221
406385,7.468,7.387,1169,6.8,4674
593402,7.049,6.118,1168,5.7,5246
724209,336.927,6.901,1166,5.7,69287
586940,7.874,75.05,1162,7.5,
614479,305.896,6.85,1161,,66225
550205,36.98,7.957,1160,7.2,39826
413362,15.912,6.298,1159,6.5,48981
664469,26.845,6.066,1158,6.2,109085
337703,"12,616",7.5,1155,7.5,
639721,36.131,7.012,1152,5.4,
555974,14.342,5.984,1150,4.7,22912
292280,14.708,5.2,,,27926
544401,20.541,7.382,1148,6.6,42993
393345,a string of new,5.769,1147,Don Mancini,Don Mancini
301502,23.825,6.079,1147,5.4,79308
476926,20.014,53.419999999999995,1147,4.8,35612
414425,16.611,7.39,1147,7.4,58032
381356,7.41,6.994,1146,6.3,5299
341012,14.168,6.617,1145,,74788
437033,22.549,7.09,1144,6.8,23363
411143,11.121,6.166,1143,,37736
675445,217.613,7.425,1142,6.1,9965
502425,21.943,7.3,1139,6.8,50837
468198,10.253,7.114,1137,7.0,13808
463053,12.5,5.732,1136,5.2,19513
615678,17.989,5.569,1133,4.6,48973
417261,20.784,7.593,1128,6.6,25898
340676,10.222,5.915,1126,6.1,46111
440472,26.948,7.145,1126,7.1,70859
427900,13.053,6.118,1125,5.8,37345
503616,13.492,6.373,1123,5.8,32719
635731,16.45,6.666,1120,6.9,106602
474764,15.521,6.105,1119,6.0,65826
515248,12.471,6.38,1116,6.2,27794
619979,39.072,5.8,1114,5.5,73333
641662,11.213,7.046,1113,7.0,60656
327331,14.719,7.492,,,61402
517909,11.727,6.007,1111,6.3,58580
419831,16.266,6.164,1111,6.1,33626
503619,13.389,5.944,1109,,24646
438590,24.205,6.306,1108,,14768
617502,"26,573",6.616,1108,5.6,39751
402529,16.612,6.71,1108,5.9,26530
339984,"38,297",7.431,1106,7.1,32208
268531,21.191,6.241,1105,6.2,37355
443463,13.011,6.779,1102,7.1,70939
527729,14.133,6.905,1100,6.7,
637534,23.233,7.444,1099,6.9,15862
378018,13.474,5.918,1096,5.9,
396398,14.295,6.452,1095,6.9,57087
491283,"\\"" beloved actress and singer Judy Garland arrives in London to perform sold-out shows at the Talk of the Town nightclub. While there""",6.7,,"london, england, drug abuse, drug addiction, biography, addiction, celebrity, singer, 1960s, gay theme",Rupert Goold
429417,15.823,6.462,1093,6.4,40407
423899,19.175,6.929,1093,6.8,40290
623195,13.608,6.521,1090,5.7,24399
453755,11.468,6.474,1090,6.8,64037
465086,"19,851",5.5,1089,4.4,32692
585244,15.677,7.603,1089,6.5,15564
295151,8.625,6.09,1088,5.9,27236
619297,24.574,6.682,1088,5.6,38642
612706,16.679,7.612,1087,6.1,18273
474354,21.568,7.098,1085,6.8,41308
414190,13.748,5.952,1084,5.9,
514754,11.726,7.6,1084,7.5,36006
691179,19.691,7.9,1082,8.0,68895
620725,15.411,6.841,1081,6.0,33971
410199,9.2,60.87,1081,6.3,44534
420821,30.767,7.013,1079,6.9,51457
582596,19.096,6.149,1078,5.8,51481
592350,29.697,8.185,,7.8,13258
615667,10.53,6.678,1075,6.9,78669
532865,14.929,6.9,1069,7.1,90455
810693,118.924,8.184,1068,7.8,
579974,40.751,7.811,1068,7.8,226949
397538,11.069,6.947,1065,6.9,36744
351044,12.618,6.562,1065,6.2,27875
621013,17.072,7.376,1063,,18650
528888,13.306,7.003,1063,7.2,
370663,"86,737",6.796,,5.5,16411
877269,"39,93",6.424,1062,5.7,51283
638597,16.122,6.762,,5.7,35762
465914,10.354,6.961,1058,7.1,55447
565179,12.69,7.121,1057,6.5,6546
698948,16.022,7.9,1054,7.8,81145
342737,10.702,7.348,1052,7.3,52823
411728,12.293,7.158,1051,7.2,55566
270010,9.641,5.84,1048,6.1,50169
541134,16.338,6.933,1048,6.8,92162
707886,"20,558",7.627,,6.3,15584
739405,56.248,6.582,,6.3,113160
779782,63.109,7.117,1046,5.9,42774
397722,"9,472",6.421,1043,6.6,49856
429471,13.342,56.34,1042,,60780
689249,"15,451",7.469,1041,,4031
354287,10.524,5.578,1039,6.0,53603
592834,14.447,6.876,,6.4,42651
517116,"14,034",6.711,1037,,46354
520172,13.207,7.331,1036,6.6,53696
474395,19.174,7.351,1034,6.7,24219
758866,18.896,7.397,1034,7.5,77912
894205,"27,444",7.02,1031,7.1,81315
472838,8.453,4.425,1029,3.2,5677
324560,16.534,7.144,1028,7.0,49844
535544,"14,074",7.143,1027,7.4,72119
565770,2994.357,7.139,1023,5.9,119501
612152,14.484,5.48,1023,,27257
660120,23.063,7.537,1022,7.7,131909
539892,19.816,6.79,1022,6.7,45218
611207,11.964,6.426,1021,5.6,22673
755812,46.147,8.167,,7.3,
791177,22.262,7.135,1019,6.8,75679
616651,22.616,6.666,1019,,64980
511322,12.392,6.687,1018,6.7,54815
441130,18.931,8.249,1018,8.0,46058
334521,12.355,6.252,1015,6.3,53963
649609,63.941,6.723,1014,6.4,121385
340613,11.721,7.077,1011,7.2,45325
529485,"9,852",6.618,1010,6.7,57337
295699,10.258,6.367,1009,6.9,64856
505379,"7,688",6.293,1009,6.1,50981
508763,25.165,7.339,,6.7,23044
331583,11.584,6.444,1008,,
291276,17.063,6.237,1007,6.3,41418
552688,73.948,6.757,1004,5.7,53536
315011,26.397,7.089,,,46864
467956,20.456,6.868,1000,,42044
245913,17.465,7.381,998,7.1,23875
514921,12.15,6.805,995,,40458
455656,10.644,63.17,995,5.1,7310
744276,167.725,6.843,992,,15884
401371,13.493,5.58,,5.5,39812
949423,36.833,7.297,989,7.0,163909
486589,25.536,7.761,988,6.5,6644
322240,16.946,5.74,988,5.3,26062
376865,9.242,5.772,988,5.7,45913
581859,11.911,6.533,987,6.5,57922
408220,14.301,7.294,986,7.0,32137
833425,32.043,6.953,985,,40009
514439,29.215,7.637,984,6.3,12054
316154,14.171,5.242,980,,38211
168098,"21,424",4.69,977,4.5,33344
446159,9.359,7.682,977,7.3,35371
418879,12.372,6.691,975,6.5,33609
555850,9.401,6.6,974,5.7,12484
342521,12.277,6.066,974,6.2,55855
1008042,"1458,514",7.214,973,7.1,224148
630586,52.708,6.0,973,5.6,43492
758009,64.47,6.321,972,5.5,43365
575774,"20,146",6.446,969,6.4,55767
615658,16.404,5.935,,4.9,29396
522241,"14,393",70.43,964,7.2,82675
516329,24.05,6.276,963,5.9,50182
455661,5.962,80.05000000000001,963,7.6,4893
430231,15.066,6.319,963,6.5,58168
438808,14.136,6.3,963,6.5,49404
489931,8.686,6.778,962,7.0,53696
556694,60.041,6.944,960,,73817
394741,10.078,6.974,960,7.2,41892
455839,18.235,6.2,960,,50590
1015606,13.928,6.799,958,7.3,2478
630566,14.707,8.302,953,7.5,13049
203835,14.644,5.3,,4.9,16953
515841,11.588,6.257,951,6.3,16813
823625,49.396,6.226,950,4.9,29161
297725,12.659,6.773,949,6.3,24056
547565,27.416,6.646,948,6.4,79560
507569,4.446,7.6,948,7.0,6465
425336,12.591,6.26,947,,24317
715931,"27,484",7.9,946,6.3,31892
468202,13.868,6.768,943,6.8,
339380,"15,688",74.13,942,7.1,42728
459910,"22,061",6.204,940,5.9,43908
618162,22.77,66.8,937,6.6,78542
644583,16.499,7.441,934,,72732
332283,"10,07",7.018,,,19895
663260,13.465,7.373,934,7.2,20161
412988,13.727,5.735,933,5.5,32448
430040,13.737,5.671,933,5.2,23874
399796,12.127,6.154,930,5.6,43177
271404,7.775,5.3,928,5.3,25203
302688,25.539,5.963,927,6.0,38074
274862,18.716,6.506,926,6.1,35445
434355,"12,968",5.499,925,4.6,12422
531876,22.097,6.885,,6.9,48672
431075,10.65,5.979,924,,19376
439584,6.308,7.404,921,6.8,3773
401898,12.27,6.86,920,6.9,
926899,33.405,7.032,918,6.8,26349
524348,11.218,7.039,918,7.2,57611
488623,17.211,7.979,918,7.4,64010
565743,"11,535",6.564,917,,51048
505262,26.832,7.904,917,7.3,16129
375572,"16,652",75.65,916,7.2,6033
581389,21.362,7.109,914,6.5,31473
338958,41.967,6.849,912,5.6,
401561,13.24,5.38,910,5.6,29952
836225,70.339,7.127,909,5.3,6485
369776,he meets Jennifer,5.598,909,Olivier Baroux,"Nessim Chikhaoui, Lionel Dutemple, Julien Hervé, Philippe Mechelen, Benjamin Morgaine"
432613,9.023,6.3,908,6.1,4847
351339,12.832,7.097,907,7.2,60610
817758,29.977,7.2,904,7.4,110968
492611,11.319,5.813,904,3.9,17773
532671,13.448,6.14,902,5.9,31636
401545,13.35,6.516,901,,40617
353569,16.378,5.929,900,5.9,
654028,"23,52",6.482,899,6.0,41373
579583,17.148,7.008,897,7.1,82925
595975,9.625,7.393,896,7.4,22111
705996,46.48,74.08,,7.2,71217
615774,16.342,7.007,893,5.5,3143
426613,13.326,6.935,892,,27867
749274,13.513,5.998,889,,37006
536869,19.589,4.129,886,2.8,59578
726759,26.113,7.793,886,7.4,110390
374475,8.284,7.0,882,7.3,55608
795514,"33,44",7.687,879,,
965150,37.165,7.716,877,7.6,132729
493551,18.86,6.718,877,6.6,54887
397567,25.203,8.106,877,7.2,
382399,9.372,7.1,876,6.3,10944
531306,"17,755",5.969,875,5.3,27756
379291,17.033,7.289,875,6.9,26513
525041,9.479,6.375,873,5.4,13049
395841,"16,107",5.381,873,5.6,43599
279641,7.653,6.275,872,6.6,59287
411741,9.003,6.439,872,6.6,52599
717728,69.478,5.591,870,2.6,17676
456750,11.339,5.452,869,5.5,36029
339419,10.748,6.692,869,7.0,38741
400136,32.738,6.903,,6.2,
382511,9.325,5.577,868,5.9,6915
651070,12.731,7.048,868,5.9,18996
672582,"34,201",6.123,868,5.3,20044
819876,15.144,6.17,867,5.8,47559
404733,16.424,6.07,867,5.4,18267
603661,25.508,7.423,866,6.2,36396
923632,12.607,69.88000000000001,864,7.1,78326
438674,"15,605",6.568,864,6.9,63061
346671,11.956,5.625,864,5.7,25248
360814,12.466,7.934,863,8.3,247688
567860,9.623,6.9,863,7.2,54909
574060,22.403,6.375,862,6.1,56398
492452,"9,226",6.655,862,6.7,25744
492282,7.031,6.484,861,6.3,4259
829560,109.02,6.51,860,2.9,13697
606954,7.465,7.095,860,6.7,4511
522016,"29,949",6.139,,5.6,44333
454527,19.992,6.679,856,6.7,30608
631060,14.354,5.741,854,5.3,41701
768334,13.669,5.865,852,5.7,
382597,8.083,5.749,852,5.6,5002
766475,14.737,6.392,851,6.5,74931
675327,29.992,5.849,847,5.0,34686
708336,12.02,6.473,847,2.0,530
345914,11.741,5.639,846,5.6,51085
638507,32.708,8.1,845,7.3,
425001,30.701,64.17,845,5.7,28609
560044,14.302,70.91,844,6.4,23851
452187,"8,234",6.971,844,6.7,5387
645788,18.925,6.618,843,6.1,43215
454652,12.469,6.942,841,6.7,28370
800939,"20,569",6.6,840,6.1,82477
393624,16.69,7.231,840,7.3,
658760,16.351,6.953,839,6.4,11794
587996,"16,146",6.395,838,6.2,23221
437068,15.579,8.065,837,7.9,
380225,7.625,7.422,836,7.1,10810
615904,21.375,6.782,836,6.1,48830
582913,14.048,6.419,835,6.1,26932
980078,"96,154",5.492,835,2.9,37894
666243,12.627,7.574,834,7.2,55606
627290,15.438,6.27,830,5.8,32091
419835,11.156,6.406,829,6.3,31317
405775,17.68,6.353,829,6.2,35182
390051,13.962,5.742,828,5.7,28831
455476,191.639,6.635,,4.4,18627
537739,13.661,6.48,824,,23402
747188,81.734,6.606,823,,146892
428493,15.075,7.755,823,7.6,42194
689723,10.415,6.269,820,5.4,20303
366924,"12,121",7.046,818,6.7,28967
498248,18.407,7.3,817,6.5,7202
766798,13.479,6.839,816,7.1,40857
581528,43.203,7.8,815,7.0,35076
385448,18.694,5.022,813,4.3,9941
554596,30.77,7.99,810,4.3,1414
643532,14.852,6.173,810,6.2,47560
55341,33.727,4.919,810,,27250
337556,14.125,6.997,810,5.9,3496
579245,13.505,7.85,809,7.4,12561
421447,"7,431",6.732,809,6.9,9039
501979,"20,525",5.907,808,5.9,57278
643882,11.822,6.884,807,5.5,15382
811592,26.75,6.782,807,,8303
630004,24.754,6.843,,6.4,
592984,14.619,6.758,806,6.7,
930094,90.603,8.168,805,7.0,67458
423949,13.605,59.459999999999994,803,5.6,21638
582570,15.904,6.235,803,,10728
571468,13.951,7.32,802,6.9,8297
643586,23.177,6.025,800,5.5,44980
713776,8.279,7.737,,7.8,24568
460321,15.616,5.8,799,5.7,29012
407655,59.386,7.216,798,5.6,4384
780609,24.51,6.222,798,6.0,
330947,15.154,5.466,797,5.6,24471
554230,15.899,6.574,797,6.7,82709
535167,28.833,6.569,797,5.9,39858
332872,13.292,7.008,796,7.1,35647
628534,15.949,6.956,794,7.1,70755
682110,10.158,7.902,792,8.1,72507
334517,11.981,7.123,,7.2,48756
549294,"13,772",6.313,787,6.2,46902
472674,15.136,7.194,787,,30426
420622,18.158,7.222,787,7.0,30706
587496,14.612,5.531,786,5.7,43966
537056,13.657,7.174,786,6.9,26379
398924,12.168,7.854,786,7.3,7136
519035,9.963,71.89,786,6.4,
799876,32.777,7.13,784,7.2,
375315,9.838,7.257,783,7.7,69354
627725,"18,998",7.618,783,7.3,43632
401905,20.009,5.422,781,5.0,26597
